geoid,Data File Year,STATE,STATEA,COUNTY,County_Code,CensusTractCode,BlockGroupCode,Estimates: Area Name,Total_Population,White_pop,Black_pop, AmericanIndian_pop,Asian_pop,PacificIslander_pop,OtherRace_pop,EduTotal,Edu_8thGrade,Edu_HighSchoolOrGED,Edu_AssociateDegree,Edu_BachelorDegree,Edu_MasterDegree,Edu_ProfDegree,Edu_DoctorateDegree,Median_HH_Income,PerCapita_Income,Workers_Total,Worked_past_year,Worked_FT_past_year,Did_Not_Work
17003105205001,2006-2010,Illinois,17,Cook County,31,520500,1,"Block Group 1, Census Tract 5205, Cook County, Illinois",748,455,13,0,11,0,224,444,0,95,26,84,0,0,0,36000,21406,605,406,219,199
17003105205002,2006-2010,Illinois,17,Cook County,31,520500,2,"Block Group 2, Census Tract 5205, Cook County, Illinois",2316,1530,0,0,0,0,786,1457,165,693,12,69,18,10,0,56250,19047,1527,1033,796,494
17003105205003,2006-2010,Illinois,17,Cook County,31,520500,3,"Block Group 3, Census Tract 5205, Cook County, Illinois",1506,1048,0,0,0,0,390,992,51,400,32,104,92,0,0,74293,27561,966,759,573,207
17003105206001,2006-2010,Illinois,17,Cook County,31,520600,1,"Block Group 1, Census Tract 5206, Cook County, Illinois",2949,1971,53,0,29,0,846,1673,226,442,77,80,60,0,0,50726,17169,1659,1227,1058,432
17003105301001,2006-2010,Illinois,17,Cook County,31,530100,1,"Block Group 1, Census Tract 5301, Cook County, Illinois",1748,601,713,0,0,0,434,1082,240,178,32,56,30,0,0,50580,18128,1221,874,746,347
17003105301002,2006-2010,Illinois,17,Cook County,31,530100,2,"Block Group 2, Census Tract 5301, Cook County, Illinois",1229,159,1070,0,0,0,0,652,12,145,45,71,18,0,0,14522,9511,717,291,152,426
17003105302001,2006-2010,Illinois,17,Cook County,31,530200,1,"Block Group 1, Census Tract 5302, Cook County, Illinois",912,9,903,0,0,0,0,646,28,212,23,41,0,0,0,31985,12912,611,369,292,242
17003105302002,2006-2010,Illinois,17,Cook County,31,530200,2,"Block Group 2, Census Tract 5302, Cook County, Illinois",1020,7,1013,0,0,0,0,493,39,170,58,7,9,0,0,36111,8326,555,282,170,273
17003105302003,2006-2010,Illinois,17,Cook County,31,530200,3,"Block Group 3, Census Tract 5302, Cook County, Illinois",743,7,736,0,0,0,0,405,11,255,0,0,0,0,0,18375,9578,452,243,105,209
17003105302004,2006-2010,Illinois,17,Cook County,31,530200,4,"Block Group 4, Census Tract 5302, Cook County, Illinois",1714,0,1705,0,0,0,0,762,0,267,44,78,16,0,0,28309,11120,1084,670,427,414
17003105302005,2006-2010,Illinois,17,Cook County,31,530200,5,"Block Group 5, Census Tract 5302, Cook County, Illinois",1247,7,1240,0,0,0,0,736,11,346,0,16,15,0,0,26477,10854,769,432,331,337
17003105303001,2006-2010,Illinois,17,Cook County,31,530300,1,"Block Group 1, Census Tract 5303, Cook County, Illinois",1049,0,959,0,0,0,90,644,36,128,90,17,28,0,0,30375,13876,613,324,230,289
17003105303002,2006-2010,Illinois,17,Cook County,31,530300,2,"Block Group 2, Census Tract 5303, Cook County, Illinois",646,0,646,0,0,0,0,396,0,141,14,62,0,0,0,50000,21254,309,137,106,172
17003105303003,2006-2010,Illinois,17,Cook County,31,530300,3,"Block Group 3, Census Tract 5303, Cook County, Illinois",911,0,911,0,0,0,0,641,0,261,20,99,25,0,0,33594,21133,492,293,225,199
17003105303004,2006-2010,Illinois,17,Cook County,31,530300,4,"Block Group 4, Census Tract 5303, Cook County, Illinois",1800,5,1788,0,0,0,0,1198,27,331,76,149,12,0,52,52712,19970,1106,856,534,250
17003105304001,2006-2010,Illinois,17,Cook County,31,530400,1,"Block Group 1, Census Tract 5304, Cook County, Illinois",1050,0,1050,0,0,0,0,714,7,194,37,140,57,0,0,49688,20872,763,594,504,169
17003105304002,2006-2010,Illinois,17,Cook County,31,530400,2,"Block Group 2, Census Tract 5304, Cook County, Illinois",877,35,730,0,0,0,112,649,11,225,11,90,45,10,0,45063,22506,589,383,301,206
17003105305011,2006-2010,Illinois,17,Cook County,31,530501,1,"Block Group 1, Census Tract 5305.01, Cook County, Illinois",1767,12,1755,0,0,0,0,1098,51,314,0,59,34,0,0,23029,12057,1328,549,461,779
17003105305012,2006-2010,Illinois,17,Cook County,31,530501,2,"Block Group 2, Census Tract 5305.01, Cook County, Illinois",1950,0,1938,0,0,0,0,832,30,203,67,14,0,0,0,33140,7560,1089,484,254,605
17003105305013,2006-2010,Illinois,17,Cook County,31,530501,3,"Block Group 3, Census Tract 5305.01, Cook County, Illinois",960,14,871,0,0,0,0,488,0,118,19,58,14,0,15,43882,16857,363,272,225,91
17003105305014,2006-2010,Illinois,17,Cook County,31,530501,4,"Block Group 4, Census Tract 5305.01, Cook County, Illinois",1551,0,1551,0,0,0,0,994,22,169,90,112,131,0,0,52708,21884,1107,802,567,305
17003105305021,2006-2010,Illinois,17,Cook County,31,530502,1,"Block Group 1, Census Tract 5305.02, Cook County, Illinois",1696,0,1696,0,0,0,0,1136,0,404,183,127,109,0,0,55536,22053,1056,671,446,385
17003105305031,2006-2010,Illinois,17,Cook County,31,530503,1,"Block Group 1, Census Tract 5305.03, Cook County, Illinois",1708,0,1708,0,0,0,0,1072,6,291,27,85,74,0,0,44420,17452,1080,816,714,264
17003105305032,2006-2010,Illinois,17,Cook County,31,530503,2,"Block Group 2, Census Tract 5305.03, Cook County, Illinois",2037,0,2037,0,0,0,0,1251,0,346,142,109,22,0,0,42868,18529,1305,847,675,458
17003105305033,2006-2010,Illinois,17,Cook County,31,530503,3,"Block Group 3, Census Tract 5305.03, Cook County, Illinois",2156,0,2074,0,0,0,0,1314,0,258,63,92,121,0,0,61667,22699,1098,799,653,299
17003105306001,2006-2010,Illinois,17,Cook County,31,530600,1,"Block Group 1, Census Tract 5306, Cook County, Illinois",1581,8,1573,0,0,0,0,964,45,317,116,58,6,0,0,36103,16053,1098,649,460,449
17003105306002,2006-2010,Illinois,17,Cook County,31,530600,2,"Block Group 2, Census Tract 5306, Cook County, Illinois",1317,21,1296,0,0,0,0,816,19,214,101,45,51,0,0,42045,17642,812,589,489,223
17003105306003,2006-2010,Illinois,17,Cook County,31,530600,3,"Block Group 3, Census Tract 5306, Cook County, Illinois",919,0,919,0,0,0,0,517,0,152,31,7,12,0,19,31934,12689,577,354,255,223
17003105401011,2006-2010,Illinois,17,Cook County,31,540101,1,"Block Group 1, Census Tract 5401.01, Cook County, Illinois",887,77,770,0,40,0,0,477,0,106,79,22,2,12,0,11859,12635,564,353,186,211
17003105401012,2006-2010,Illinois,17,Cook County,31,540101,2,"Block Group 2, Census Tract 5401.01, Cook County, Illinois",811,0,811,0,0,0,0,342,1,162,65,12,0,0,0,17788,10711,424,358,254,66
17003105401013,2006-2010,Illinois,17,Cook County,31,540101,3,"Block Group 3, Census Tract 5401.01, Cook County, Illinois",804,0,804,0,0,0,0,303,7,137,0,43,0,0,0,2499,4089,357,138,73,219
17003105401014,2006-2010,Illinois,17,Cook County,31,540101,4,"Block Group 4, Census Tract 5401.01, Cook County, Illinois",32,0,32,0,0,0,0,6,0,0,0,0,0,0,0,2499,,26,26,26,0
17003105401021,2006-2010,Illinois,17,Cook County,31,540102,1,"Block Group 1, Census Tract 5401.02, Cook County, Illinois",1111,0,1111,0,0,0,0,574,0,107,53,36,0,0,0,14390,9409,561,339,208,222
17003105401022,2006-2010,Illinois,17,Cook County,31,540102,2,"Block Group 2, Census Tract 5401.02, Cook County, Illinois",1596,0,1596,0,0,0,0,571,0,211,12,14,0,0,0,13713,6352,839,365,223,474
17003105401023,2006-2010,Illinois,17,Cook County,31,540102,3,"Block Group 3, Census Tract 5401.02, Cook County, Illinois",647,20,627,0,0,0,0,361,24,119,52,10,0,0,0,15521,9840,325,124,92,201
17003105501001,2006-2010,Illinois,17,Cook County,31,550100,1,"Block Group 1, Census Tract 5501, Cook County, Illinois",1128,984,0,0,0,0,129,812,79,244,95,123,12,0,0,34063,22069,612,486,373,126
17003105501002,2006-2010,Illinois,17,Cook County,31,550100,2,"Block Group 2, Census Tract 5501, Cook County, Illinois",740,682,0,0,0,0,28,588,17,181,14,128,27,0,16,45167,26791,444,387,346,57
17003105501003,2006-2010,Illinois,17,Cook County,31,550100,3,"Block Group 3, Census Tract 5501, Cook County, Illinois",1549,671,582,0,0,0,274,907,14,391,52,138,25,0,0,41080,18374,1032,769,592,263
17003105501004,2006-2010,Illinois,17,Cook County,31,550100,4,"Block Group 4, Census Tract 5501, Cook County, Illinois",1112,499,111,0,45,0,457,723,92,322,158,0,0,0,0,36563,14903,868,602,522,266
17003105501005,2006-2010,Illinois,17,Cook County,31,550100,5,"Block Group 5, Census Tract 5501, Cook County, Illinois",1037,597,0,0,0,0,331,652,0,165,47,233,14,0,0,103856,35242,625,552,483,73
17003105501006,2006-2010,Illinois,17,Cook County,31,550100,6,"Block Group 6, Census Tract 5501, Cook County, Illinois",2464,2216,112,0,0,0,105,1575,49,665,92,102,22,0,0,53625,22897,1363,1020,886,343
17003105502001,2006-2010,Illinois,17,Cook County,31,550200,1,"Block Group 1, Census Tract 5502, Cook County, Illinois",2009,1545,54,4,0,0,318,1296,13,458,147,71,69,0,0,40318,20425,1034,819,652,215
17003105502002,2006-2010,Illinois,17,Cook County,31,550200,2,"Block Group 2, Census Tract 5502, Cook County, Illinois",717,517,78,0,0,0,11,574,19,229,6,105,31,0,0,68386,26387,535,410,350,125
17003105601001,2006-2010,Illinois,17,Cook County,31,560100,1,"Block Group 1, Census Tract 5601, Cook County, Illinois",797,506,98,0,84,0,109,525,8,85,24,83,26,0,0,23500,16464,542,353,289,189
17003105602001,2006-2010,Illinois,17,Cook County,31,560200,1,"Block Group 1, Census Tract 5602, Cook County, Illinois",770,0,719,0,51,0,0,251,0,62,10,13,13,0,0,12148,5950,317,106,84,211
17003105602002,2006-2010,Illinois,17,Cook County,31,560200,2,"Block Group 2, Census Tract 5602, Cook County, Illinois",302,0,287,15,0,0,0,106,0,63,0,0,0,0,0,14833,6639,220,50,46,170
17003105602003,2006-2010,Illinois,17,Cook County,31,560200,3,"Block Group 3, Census Tract 5602, Cook County, Illinois",1813,123,1655,0,0,0,35,1198,20,613,31,73,10,0,0,56324,17192,1049,673,575,376
17003105603001,2006-2010,Illinois,17,Cook County,31,560300,1,"Block Group 1, Census Tract 5603, Cook County, Illinois",1762,507,295,0,260,0,700,1105,32,394,24,142,9,0,0,71799,23188,1249,1029,875,220
17003105603002,2006-2010,Illinois,17,Cook County,31,560300,2,"Block Group 2, Census Tract 5603, Cook County, Illinois",1471,835,0,0,0,0,636,944,92,362,48,45,0,0,0,49743,20305,925,579,531,346
17003105604001,2006-2010,Illinois,17,Cook County,31,560400,1,"Block Group 1, Census Tract 5604, Cook County, Illinois",1472,1031,19,10,61,0,351,978,48,266,48,118,47,9,0,64444,22179,990,733,626,257
17003105607001,2006-2010,Illinois,17,Cook County,31,560700,1,"Block Group 1, Census Tract 5607, Cook County, Illinois",1307,1046,0,0,0,0,222,809,80,332,45,73,9,0,0,57500,21674,918,762,556,156
17003105607002,2006-2010,Illinois,17,Cook County,31,560700,2,"Block Group 2, Census Tract 5607, Cook County, Illinois",2300,1368,0,0,125,0,559,1404,93,402,142,114,117,0,0,46806,20647,1502,1095,849,407
17003105608001,2006-2010,Illinois,17,Cook County,31,560800,1,"Block Group 1, Census Tract 5608, Cook County, Illinois",891,614,27,0,0,0,199,544,31,121,99,85,21,0,30,66635,28846,566,505,332,61
17003105608002,2006-2010,Illinois,17,Cook County,31,560800,2,"Block Group 2, Census Tract 5608, Cook County, Illinois",1457,1030,0,0,0,0,427,848,14,406,53,105,25,0,0,44174,21493,744,494,430,250
17003105608003,2006-2010,Illinois,17,Cook County,31,560800,3,"Block Group 3, Census Tract 5608, Cook County, Illinois",1389,1132,0,0,0,0,133,895,0,357,27,191,59,0,0,83056,25788,1071,809,528,262
17003105608004,2006-2010,Illinois,17,Cook County,31,560800,4,"Block Group 4, Census Tract 5608, Cook County, Illinois",751,499,0,0,0,0,252,502,11,211,54,56,41,0,0,67614,25823,470,320,260,150
17003105608005,2006-2010,Illinois,17,Cook County,31,560800,5,"Block Group 5, Census Tract 5608, Cook County, Illinois",1200,867,0,0,0,0,175,864,15,396,107,117,26,0,0,60988,29199,803,671,560,132
17003105609001,2006-2010,Illinois,17,Cook County,31,560900,1,"Block Group 1, Census Tract 5609, Cook County, Illinois",1053,927,0,0,0,0,126,796,41,388,32,93,89,0,0,76202,32193,716,585,448,131
17003105609002,2006-2010,Illinois,17,Cook County,31,560900,2,"Block Group 2, Census Tract 5609, Cook County, Illinois",801,572,0,0,0,0,129,544,51,199,45,46,7,0,0,65357,30415,510,404,338,106
17003105609003,2006-2010,Illinois,17,Cook County,31,560900,3,"Block Group 3, Census Tract 5609, Cook County, Illinois",932,792,0,0,14,0,126,648,27,241,58,112,24,39,0,71420,28684,575,472,398,103
17003105609004,2006-2010,Illinois,17,Cook County,31,560900,4,"Block Group 4, Census Tract 5609, Cook County, Illinois",1202,1029,0,0,0,0,173,771,18,193,186,127,28,0,0,86023,26344,679,583,508,96
17003105609005,2006-2010,Illinois,17,Cook County,31,560900,5,"Block Group 5, Census Tract 5609, Cook County, Illinois",583,570,0,0,0,0,13,417,0,146,52,45,32,0,0,66023,30064,358,298,233,60
17003105609006,2006-2010,Illinois,17,Cook County,31,560900,6,"Block Group 6, Census Tract 5609, Cook County, Illinois",572,558,0,0,14,0,0,469,11,104,20,70,61,0,0,81888,41171,463,380,312,83
17003105610001,2006-2010,Illinois,17,Cook County,31,561000,1,"Block Group 1, Census Tract 5610, Cook County, Illinois",930,670,0,0,0,0,141,638,0,198,47,87,71,0,0,74464,31978,610,551,456,59
17003105610002,2006-2010,Illinois,17,Cook County,31,561000,2,"Block Group 2, Census Tract 5610, Cook County, Illinois",1119,976,0,0,0,0,143,642,58,187,93,92,0,0,0,76458,20848,617,473,285,144
17003105610003,2006-2010,Illinois,17,Cook County,31,561000,3,"Block Group 3, Census Tract 5610, Cook County, Illinois",988,988,0,0,0,0,0,678,0,267,53,56,26,0,0,70698,26328,660,514,442,146
17003105610004,2006-2010,Illinois,17,Cook County,31,561000,4,"Block Group 4, Census Tract 5610, Cook County, Illinois",482,395,0,0,0,0,87,328,14,109,12,35,40,0,0,88929,32707,264,231,198,33
17003105610005,2006-2010,Illinois,17,Cook County,31,561000,5,"Block Group 5, Census Tract 5610, Cook County, Illinois",923,659,0,0,0,0,264,617,0,270,76,55,26,0,0,57436,28443,662,563,375,99
17003105610006,2006-2010,Illinois,17,Cook County,31,561000,6,"Block Group 6, Census Tract 5610, Cook County, Illinois",855,674,0,0,0,0,181,611,28,206,29,57,37,0,0,61719,25068,411,344,236,67
17003105611001,2006-2010,Illinois,17,Cook County,31,561100,1,"Block Group 1, Census Tract 5611, Cook County, Illinois",902,527,0,0,0,0,329,581,0,217,138,108,0,0,0,76333,27142,549,474,441,75
17003105611002,2006-2010,Illinois,17,Cook County,31,561100,2,"Block Group 2, Census Tract 5611, Cook County, Illinois",703,677,0,0,0,0,26,540,0,207,38,82,62,0,0,66909,28642,433,307,294,126
17003105611003,2006-2010,Illinois,17,Cook County,31,561100,3,"Block Group 3, Census Tract 5611, Cook County, Illinois",613,462,0,0,0,0,151,420,0,205,53,0,41,0,0,58651,27707,416,345,265,71
17003105611004,2006-2010,Illinois,17,Cook County,31,561100,4,"Block Group 4, Census Tract 5611, Cook County, Illinois",1363,1270,0,0,24,0,69,928,23,197,45,258,36,49,17,81369,30801,864,643,502,221
17003105611005,2006-2010,Illinois,17,Cook County,31,561100,5,"Block Group 5, Census Tract 5611, Cook County, Illinois",1297,1297,0,0,0,0,0,915,19,368,135,90,19,30,0,80078,29306,773,541,393,232
17003105611006,2006-2010,Illinois,17,Cook County,31,561100,6,"Block Group 6, Census Tract 5611, Cook County, Illinois",753,551,0,0,0,0,202,568,32,306,81,16,0,0,0,71719,29858,486,356,248,130
17003105701001,2006-2010,Illinois,17,Cook County,31,570100,1,"Block Group 1, Census Tract 5701, Cook County, Illinois",1318,825,0,68,0,0,425,792,36,246,62,82,11,8,0,48456,16273,831,644,507,187
17003105702001,2006-2010,Illinois,17,Cook County,31,570200,1,"Block Group 1, Census Tract 5702, Cook County, Illinois",1626,1179,0,0,0,0,447,981,167,287,0,98,56,12,14,56319,22022,986,741,601,245
17003105703001,2006-2010,Illinois,17,Cook County,31,570300,1,"Block Group 1, Census Tract 5703, Cook County, Illinois",1468,864,0,0,0,0,575,850,69,255,57,0,20,0,10,56394,12436,908,545,420,363
17003105703002,2006-2010,Illinois,17,Cook County,31,570300,2,"Block Group 2, Census Tract 5703, Cook County, Illinois",764,435,0,0,0,0,329,349,0,130,39,18,28,0,0,35526,14630,481,297,215,184
17003105703003,2006-2010,Illinois,17,Cook County,31,570300,3,"Block Group 3, Census Tract 5703, Cook County, Illinois",1609,789,0,0,0,0,798,949,76,293,46,20,53,0,0,38594,15960,1071,843,587,228
17003105703004,2006-2010,Illinois,17,Cook County,31,570300,4,"Block Group 4, Census Tract 5703, Cook County, Illinois",1898,1269,13,0,0,0,616,1067,22,368,55,66,24,19,0,43456,18882,1230,939,732,291
17003105704001,2006-2010,Illinois,17,Cook County,31,570400,1,"Block Group 1, Census Tract 5704, Cook County, Illinois",820,389,0,16,0,0,410,455,58,217,16,49,0,0,0,37017,15983,480,414,399,66
17003105704002,2006-2010,Illinois,17,Cook County,31,570400,2,"Block Group 2, Census Tract 5704, Cook County, Illinois",770,242,0,0,0,0,528,279,0,98,6,79,23,0,0,45241,12744,414,331,225,83
17003105705001,2006-2010,Illinois,17,Cook County,31,570500,1,"Block Group 1, Census Tract 5705, Cook County, Illinois",1397,437,129,0,0,0,831,750,43,159,68,33,32,0,0,46458,13528,861,595,507,266
17003105705002,2006-2010,Illinois,17,Cook County,31,570500,2,"Block Group 2, Census Tract 5705, Cook County, Illinois",1289,751,0,0,0,0,538,855,35,315,40,36,24,0,0,35522,14898,869,629,542,240
17003105801001,2006-2010,Illinois,17,Cook County,31,580100,1,"Block Group 1, Census Tract 5801, Cook County, Illinois",1562,665,10,0,163,0,724,778,72,128,17,88,9,0,0,28971,13628,990,626,445,364
17003105801002,2006-2010,Illinois,17,Cook County,31,580100,2,"Block Group 2, Census Tract 5801, Cook County, Illinois",1400,636,109,0,72,0,562,848,9,270,0,127,0,0,0,43485,15602,928,665,532,263
17003105802001,2006-2010,Illinois,17,Cook County,31,580200,1,"Block Group 1, Census Tract 5802, Cook County, Illinois",1750,558,0,0,142,0,1009,909,19,320,10,19,38,0,10,54458,13631,1128,804,589,324
17003105802002,2006-2010,Illinois,17,Cook County,31,580200,2,"Block Group 2, Census Tract 5802, Cook County, Illinois",2075,675,0,0,95,0,1281,1147,50,423,42,57,0,19,0,31574,12033,1283,945,694,338
17003105803001,2006-2010,Illinois,17,Cook County,31,580300,1,"Block Group 1, Census Tract 5803, Cook County, Illinois",2496,925,0,0,59,0,1512,1266,125,416,29,86,0,0,0,34087,10984,1686,1191,1020,495
17003105804001,2006-2010,Illinois,17,Cook County,31,580400,1,"Block Group 1, Census Tract 5804, Cook County, Illinois",1203,652,0,0,115,0,431,757,107,98,79,85,52,0,0,46500,18022,834,694,430,140
17003105804002,2006-2010,Illinois,17,Cook County,31,580400,2,"Block Group 2, Census Tract 5804, Cook County, Illinois",805,214,0,0,35,0,556,466,0,155,11,52,0,0,0,19716,8202,527,336,240,191
17003105804003,2006-2010,Illinois,17,Cook County,31,580400,3,"Block Group 3, Census Tract 5804, Cook County, Illinois",977,480,0,0,21,0,452,714,51,316,21,10,0,0,0,36528,19360,624,346,335,278
17003105804004,2006-2010,Illinois,17,Cook County,31,580400,4,"Block Group 4, Census Tract 5804, Cook County, Illinois",773,439,0,0,37,0,285,558,57,178,10,83,21,0,0,19844,14305,545,329,272,216
17003105805011,2006-2010,Illinois,17,Cook County,31,580501,1,"Block Group 1, Census Tract 5805.01, Cook County, Illinois",1270,460,0,0,111,0,699,645,29,366,0,0,0,0,0,35741,9909,741,492,387,249
17003105805012,2006-2010,Illinois,17,Cook County,31,580501,2,"Block Group 2, Census Tract 5805.01, Cook County, Illinois",760,642,0,0,0,0,103,434,76,62,0,0,0,0,0,37763,9860,532,352,271,180
17003105805013,2006-2010,Illinois,17,Cook County,31,580501,3,"Block Group 3, Census Tract 5805.01, Cook County, Illinois",2123,954,0,0,0,0,1169,1021,0,392,19,0,16,0,0,42984,10771,1464,853,679,611
17003105805014,2006-2010,Illinois,17,Cook County,31,580501,4,"Block Group 4, Census Tract 5805.01, Cook County, Illinois",1649,521,0,0,167,0,944,866,137,136,25,86,8,0,0,48926,12239,910,606,538,304
17003105805021,2006-2010,Illinois,17,Cook County,31,580502,1,"Block Group 1, Census Tract 5805.02, Cook County, Illinois",1492,904,0,0,113,0,475,928,0,253,0,199,31,11,0,61510,17250,983,805,708,178
17003105805022,2006-2010,Illinois,17,Cook County,31,580502,2,"Block Group 2, Census Tract 5805.02, Cook County, Illinois",956,515,0,0,31,0,270,420,24,81,0,46,21,0,0,50139,14137,582,500,398,82
17003105805023,2006-2010,Illinois,17,Cook County,31,580502,3,"Block Group 3, Census Tract 5805.02, Cook County, Illinois",2027,811,105,0,374,0,737,1155,96,248,71,141,0,0,0,39929,16954,1465,1030,819,435
17003105806001,2006-2010,Illinois,17,Cook County,31,580600,1,"Block Group 1, Census Tract 5806, Cook County, Illinois",1246,814,0,32,146,0,239,562,41,239,20,38,0,0,0,31442,11290,708,526,438,182
